node_id1 node_id2 t
147 487 48
151 220 48
744 923 48
28 226 48
797 958 48
61 160 48
311 545 48
27 720 48
372 504 48
372 441 48
372 429 48
327 372 48
429 544 48
327 429 48
243 687 48
306 325 48
63 179 48
202 311 48
32 440 48
327 441 48
763 1594 48
196 364 48
117 196 48
1359 1383 48
465 854 48
210 285 48
285 1423 48
106 487 48
117 364 48
256 533 49
1216 1512 49
258 382 49
3 353 49
3 884 49
465 854 49
677 854 49
103 605 49
9 116 49
145 650 49
471 681 49
429 441 49
372 429 49
177 400 49
400 637 49
387 658 49
147 353 49
28 147 49
147 407 49
27 720 49
28 226 49
797 958 49
343 884 49
441 544 49
372 544 49
327 544 49
311 545 49
45 674 49
1594 1828 49
243 687 49
177 637 49
63 179 49
202 311 49
327 372 49
58 843 49
58 356 49
443 615 49
325 960 49
327 441 49
1359 1383 49
196 364 49
117 196 49
356 843 49
605 974 49
89 210 49
210 285 49
605 1238 49
89 285 49
222 867 49
106 487 49
117 364 49
176 256 50
333 769 50
387 658 50
151 387 50
677 854 50
257 268 50
210 492 50
587 778 50
1216 1805 50
145 650 50
147 353 50
147 407 50
176 533 50
353 407 50
27 720 50
28 226 50
797 958 50
248 325 50
61 160 50
311 545 50
45 674 50
1594 1828 50
471 681 50
243 687 50
177 637 50
311 453 50
372 441 50
58 356 50
32 227 50
487 587 50
196 364 50
117 196 50
202 453 50
327 441 50
356 843 50
1359 1383 50
89 210 50
210 285 50
339 884 50
605 1238 50
464 884 50
117 364 50
333 769 51
387 658 51
390 938 51
9 116 51
145 650 51
471 681 51
268 339 51
268 884 51
46 268 51
177 400 51
147 353 51
147 407 51
407 504 51
353 407 51
28 226 51
797 958 51
339 884 51
248 325 51
61 160 51
311 545 51
1201 1828 51
1594 1828 51
243 687 51
176 181 51
125 306 51
311 453 51
372 441 51
327 372 51
32 227 51
196 364 51
327 441 51
210 492 51
210 285 51
605 1238 51
103 605 51
353 504 51
256 533 52
257 884 52
387 658 52
151 387 52
9 116 52
145 650 52
1512 1805 52
147 353 52
147 407 52
325 917 52
28 226 52
797 958 52
61 160 52
311 545 52
295 1594 52
295 763 52
471 681 52
243 687 52
210 492 52
311 453 52
312 612 52
372 441 52
327 441 52
443 615 52
32 227 52
196 364 52
327 372 52
1359 1383 52
339 884 52
605 1238 52
3 353 52
353 504 52
257 339 53
387 658 53
372 441 53
372 429 53
327 372 53
587 778 53
1512 1805 53
1216 1805 53
147 504 53
147 353 53
147 407 53
28 226 53
797 958 53
120 160 53
160 464 53
61 160 53
160 295 53
311 545 53
295 763 53
61 295 53
471 681 53
106 939 53
243 687 53
106 179 53
312 612 53
327 441 53
443 615 53
61 464 53
32 227 53
1359 1383 53
117 196 53
89 285 53
210 285 53
487 587 53
605 974 53
210 492 53
339 884 53
605 1238 53
103 605 53
3 353 53
353 504 53
640 1201 54
1 640 54
387 658 54
210 492 54
267 276 54
1512 1805 54
272 939 54
147 504 54
147 353 54
147 407 54
28 226 54
797 958 54
32 227 54
311 545 54
295 763 54
471 681 54
170 894 54
243 687 54
1204 1894 54
116 181 54
312 612 54
339 884 54
115 190 54
117 364 54
117 196 54
1216 1512 54
196 364 54
89 285 54
210 285 54
327 441 54
487 587 54
372 441 54
1359 1383 54
605 1238 54
103 605 54
3 353 54
353 504 54
333 769 55
387 658 55
132 272 55
1 1201 55
210 492 55
267 335 55
268 339 55
353 429 55
372 429 55
327 429 55
147 407 55
3 407 55
27 884 55
797 958 55
441 884 55
339 884 55
61 884 55
311 545 55
45 674 55
295 353 55
471 681 55
47 325 55
179 487 55
1204 1519 55
312 720 55
312 612 55
372 441 55
1423 1594 55
115 190 55
117 364 55
117 196 55
32 227 55
196 364 55
487 587 55
120 210 55
210 285 55
89 285 55
1359 1383 55
1 494 56
387 658 56
132 272 56
132 171 56
132 939 56
333 769 56
210 492 56
276 343 56
1512 1805 56
372 429 56
147 295 56
147 407 56
27 544 56
27 226 56
27 28 56
27 327 56
28 160 56
28 544 56
28 226 56
797 958 56
45 674 56
61 372 56
295 464 56
295 353 56
160 295 56
471 681 56
47 325 56
179 487 56
312 720 56
312 612 56
441 884 56
1423 1594 56
61 720 56
61 884 56
1216 1512 56
160 464 56
1359 1383 56
117 196 56
471 970 56
487 587 56
605 974 56
89 120 56
89 285 56
243 687 56
103 605 56
3 353 56
353 763 56
117 364 56
720 884 56
1 494 57
3 763 57
3 884 57
132 272 57
132 171 57
279 1543 57
210 492 57
268 353 57
27 268 57
268 884 57
14 744 57
387 658 57
407 464 57
147 407 57
27 720 57
27 171 57
797 958 57
160 464 57
160 353 57
160 226 57
147 160 57
45 674 57
243 687 57
295 763 57
61 295 57
471 681 57
257 504 57
46 504 57
179 487 57
312 612 57
226 884 57
61 464 57
190 213 57
117 364 57
117 196 57
196 364 57
147 327 57
471 970 57
487 587 57
335 765 57
353 464 57
210 285 57
605 1238 57
89 120 57
89 285 57
1359 1383 57
477 720 57
226 353 57
120 285 57
1 494 58
3 147 58
797 958 58
257 504 58
196 364 58
117 364 58
14 786 58
28 327 58
89 285 58
210 285 58
285 492 58
160 544 58
160 353 58
160 226 58
311 545 58
45 674 58
295 441 58
295 763 58
243 687 58
63 179 58
312 612 58
1216 1594 58
333 769 58
61 464 58
61 612 58
1216 1512 58
117 196 58
487 587 58
1359 1383 58
89 120 58
339 884 58
353 504 58
226 353 58
1 117 59
1 494 59
132 171 59
333 769 59
210 492 59
267 343 59
27 477 59
28 327 59
797 958 59
504 884 59
339 884 59
487 587 59
311 545 59
45 674 59
295 441 59
325 424 59
170 894 59
243 687 59
115 213 59
115 190 59
1216 1594 59
61 464 59
117 364 59
117 196 59
1216 1512 59
196 364 59
1359 1383 59
120 210 59
210 285 59
605 1238 59
89 120 59
89 285 59
103 605 59
210 492 60
797 1423 60
958 1423 60
243 687 60
28 327 60
797 958 60
453 545 60
160 226 60
311 545 60
45 674 60
311 674 60
27 477 60
1594 1828 60
295 763 60
325 424 60
170 894 60
47 325 60
1216 1594 60
61 464 60
1216 1512 60
196 364 60
117 196 60
487 587 60
1359 1383 60
353 504 60
210 285 60
89 120 60
89 285 60
117 364 60
1 196 61
1 494 61
132 171 61
210 492 61
797 1423 61
958 1423 61
797 958 61
28 327 61
120 285 61
89 285 61
210 285 61
453 545 61
160 226 61
311 545 61
45 674 61
311 674 61
1594 1828 61
170 894 61
243 687 61
325 1204 61
61 464 61
1216 1512 61
117 196 61
487 587 61
89 210 61
339 884 61
605 1238 61
89 120 61
117 364 61
520 640 62
520 642 62
797 958 62
797 1423 62
210 492 62
190 267 62
958 1423 62
798 1423 62
335 923 62
28 327 62
89 285 62
605 798 62
160 226 62
1594 1828 62
170 894 62
243 687 62
179 196 62
312 612 62
61 464 62
117 364 62
117 196 62
1216 1512 62
487 587 62
605 1238 62
89 120 62
1 196 63
3 884 63
132 171 63
210 492 63
285 492 63
958 1423 63
177 400 63
27 477 63
28 327 63
89 285 63
210 285 63
605 798 63
160 226 63
45 674 63
1594 1828 63
487 587 63
170 894 63
45 311 63
61 464 63
1216 1512 63
1359 1383 63
339 884 63
89 120 63
117 871 63
117 364 63
1 196 64
1 494 64
132 171 64
117 364 64
364 871 64
1216 1805 64
1512 1805 64
958 1423 64
28 327 64
89 285 64
605 798 64
160 226 64
311 674 64
45 674 64
79 674 64
170 894 64
243 687 64
1332 1485 64
125 1332 64
61 464 64
1216 1512 64
487 587 64
210 492 64
339 884 64
605 1238 64
89 120 64
89 492 64
117 871 64
640 642 65
1 196 65
1 494 65
132 171 65
1216 1805 65
1512 1805 65
177 400 65
89 285 65
605 798 65
160 226 65
45 674 65
79 674 65
170 894 65
243 687 65
1332 1485 65
125 1332 65
312 612 65
61 464 65
1216 1512 65
196 494 65
487 587 65
89 210 65
210 492 65
339 884 65
89 120 65
89 492 65
871 894 65
243 520 66
210 492 66
1216 1805 66
1512 1805 66
177 400 66
28 327 66
210 285 66
605 798 66
160 226 66
45 674 66
79 674 66
243 687 66
1332 1485 66
312 612 66
61 464 66
1216 1512 66
487 587 66
339 884 66
605 1238 66
117 364 66
640 642 67
243 520 67
210 492 67
1216 1805 67
1512 1805 67
440 1423 67
958 1423 67
28 327 67
210 285 67
605 798 67
160 226 67
45 674 67
79 674 67
177 637 67
61 464 67
1216 1512 67
487 587 67
312 612 67
339 884 67
117 364 67
640 642 68
1 494 68
243 642 68
391 520 68
210 492 68
1512 1805 68
958 1423 68
28 327 68
120 285 68
210 285 68
79 674 68
170 894 68
177 637 68
312 612 68
61 464 68
1216 1512 68
487 587 68
339 884 68
117 364 68
117 364 69
1216 1805 69
1512 1805 69
151 220 69
79 674 69
428 637 69
177 637 69
311 453 69
227 440 69
61 464 69
1216 1512 69
1216 1359 69
312 612 69
120 210 69
89 210 69
210 492 69
89 120 69
1359 1383 69
220 243 69
1216 1512 70
1 494 70
45 674 70
312 612 70
311 453 70
28 327 70
1512 1805 70
407 720 70
89 120 70
61 464 70
958 1423 70
151 640 71
1216 1805 71
1512 1805 71
28 327 71
210 285 71
45 674 71
45 79 71
177 637 71
311 453 71
312 612 71
61 464 71
1216 1512 71
487 587 71
120 210 71
89 210 71
210 492 71
89 120 71
1 494 72
132 171 72
407 720 72
1216 1805 72
1512 1805 72
674 1423 72
151 1359 72
28 327 72
89 285 72
210 285 72
311 545 72
45 674 72
79 674 72
1594 1828 72
170 894 72
429 441 72
177 637 72
312 612 72
61 464 72
1216 1512 72
487 587 72
89 210 72
89 120 72
117 364 72
9 488 73
1216 1805 73
1512 1805 73
958 1423 73
89 120 73
28 327 73
89 285 73
210 285 73
45 674 73
170 894 73
210 492 73
312 612 73
61 464 73
1216 1512 73
487 587 73
248 440 73
89 210 73
117 364 73
1 494 74
9 488 74
151 1383 74
1512 1805 74
958 1423 74
279 797 74
28 327 74
170 894 74
45 79 74
89 285 74
210 285 74
311 453 74
312 612 74
117 364 74
1518 1594 74
61 464 74
1216 1512 74
487 587 74
89 210 74
339 884 74
89 120 74
89 492 74
1 494 75
243 642 75
220 642 75
132 272 75
132 171 75
9 488 75
1512 1805 75
151 1383 75
89 285 75
170 894 75
45 79 75
1332 1359 75
311 453 75
312 612 75
117 364 75
61 464 75
1216 1512 75
487 587 75
89 210 75
89 120 75
89 492 75
220 642 76
132 171 76
9 488 76
587 778 76
151 1383 76
28 327 76
89 285 76
177 637 76
312 612 76
61 464 76
1216 1512 76
487 587 76
89 210 76
89 120 76
106 487 76
117 364 76
1 494 77
220 642 77
9 488 77
1216 1805 77
151 1383 77
28 327 77
89 285 77
210 285 77
170 894 77
177 637 77
210 492 77
311 453 77
312 612 77
61 464 77
1216 1512 77
89 210 77
89 120 77
117 364 77
220 642 78
9 488 78
1512 1805 78
1216 1805 78
28 327 78
120 285 78
89 285 78
210 285 78
311 545 78
170 894 78
177 637 78
311 453 78
312 612 78
117 364 78
61 464 78
210 492 78
89 120 78
106 871 78
1 196 79
220 642 79
132 171 79
9 488 79
1216 1805 79
958 1423 79
151 1383 79
28 327 79
797 958 79
160 226 79
311 545 79
106 170 79
120 285 79
89 285 79
210 285 79
177 637 79
311 453 79
312 612 79
61 464 79
339 884 79
89 120 79
117 364 79
640 642 80
1 196 80
1 494 80
3 884 80
132 171 80
9 488 80
268 544 80
1216 1805 80
1518 1594 80
28 327 80
89 285 80
210 285 80
311 453 80
177 428 80
177 637 80
63 179 80
312 612 80
117 364 80
61 464 80
325 959 80
487 587 80
210 492 80
339 884 80
89 120 80
498 637 80
1 494 81
132 171 81
117 364 81
28 327 81
89 285 81
210 285 81
311 545 81
170 894 81
177 498 81
63 179 81
311 453 81
312 612 81
61 464 81
1216 1512 81
487 587 81
1359 1383 81
89 210 81
89 120 81
227 492 81
498 637 81
640 642 82
1 196 82
1 494 82
653 778 82
797 958 82
453 545 82
311 545 82
177 809 82
170 894 82
45 79 82
89 285 82
210 285 82
311 453 82
312 612 82
61 464 82
1216 1512 82
1216 1228 82
1216 1805 82
487 587 82
1512 1805 82
89 120 82
1359 1383 82
117 364 82
1 196 83
132 272 83
132 171 83
9 488 83
653 778 83
151 1216 83
89 285 83
285 492 83
160 226 83
453 545 83
311 545 83
45 674 83
177 809 83
170 894 83
45 79 83
797 958 83
311 453 83
312 612 83
196 364 83
117 364 83
61 464 83
1216 1512 83
1216 1228 83
1216 1805 83
487 587 83
89 210 83
210 492 83
89 120 83
1 196 84
268 544 84
28 327 84
89 285 84
210 285 84
160 226 84
45 674 84
79 674 84
177 809 84
170 894 84
428 991 84
797 958 84
312 612 84
1518 1594 84
61 464 84
196 364 84
487 587 84
1359 1383 84
89 210 84
89 120 84
1 117 85
1 494 85
132 272 85
797 1423 85
958 1423 85
28 327 85
797 958 85
160 226 85
311 545 85
45 674 85
79 674 85
177 809 85
170 894 85
89 285 85
210 285 85
311 453 85
312 612 85
61 464 85
487 587 85
1359 1383 85
339 884 85
89 120 85
226 353 85
117 364 85
1 196 86
1 494 86
132 272 86
132 171 86
89 492 86
268 544 86
1512 1805 86
28 327 86
89 285 86
210 285 86
311 545 86
45 674 86
79 674 86
177 809 86
170 894 86
311 453 86
312 612 86
1518 1594 86
61 464 86
61 612 86
1216 1512 86
196 364 86
487 587 86
1228 1512 86
1359 1383 86
89 210 86
89 120 86
226 353 86
117 364 86
1 196 87
1 494 87
132 272 87
132 170 87
653 778 87
28 327 87
797 958 87
311 545 87
45 674 87
79 674 87
177 809 87
170 894 87
89 285 87
210 285 87
1216 1332 87
311 453 87
312 612 87
61 464 87
1216 1512 87
1359 1383 87
89 210 87
89 120 87
226 353 87
117 364 87
1 196 88
132 272 88
132 170 88
132 171 88
653 778 88
28 327 88
32 797 88
797 958 88
311 545 88
45 674 88
79 674 88
177 809 88
45 79 88
311 453 88
312 612 88
61 464 88
1216 1512 88
196 364 88
487 587 88
89 120 88
1359 1383 88
226 353 88
117 364 88
1 196 89
132 272 89
391 520 89
285 1423 89
28 327 89
311 545 89
45 674 89
79 674 89
177 809 89
170 894 89
63 179 89
312 612 89
61 464 89
202 453 89
487 587 89
1228 1512 89
1359 1383 89
89 120 89
226 353 89
117 364 89
1 196 90
391 520 90
268 544 90
1228 1805 90
429 720 90
429 441 90
32 797 90
797 958 90
311 545 90
45 674 90
79 674 90
177 809 90
170 894 90
45 79 90
63 179 90
1228 1332 90
202 311 90
311 453 90
312 612 90
61 464 90
1228 1512 90
89 120 90
1359 1383 90
226 353 90
117 364 90
1 196 91
9 488 91
268 544 91
45 674 91
45 79 91
28 327 91
797 958 91
117 364 91
311 545 91
177 809 91
170 894 91
429 720 91
429 441 91
202 311 91
311 453 91
312 612 91
61 464 91
202 453 91
210 492 91
339 884 91
89 120 91
226 353 91
1 364 92
1 196 92
9 488 92
268 544 92
45 674 92
45 79 92
28 327 92
797 958 92
311 545 92
170 894 92
429 441 92
1332 1512 92
202 311 92
311 453 92
312 612 92
61 464 92
196 364 92
487 725 92
89 120 92
1359 1383 92
226 353 92
117 364 92
364 494 92
1 196 93
1 494 93
210 492 93
268 544 93
429 441 93
285 428 93
45 674 93
170 894 93
797 958 93
63 179 93
1216 1332 93
1332 1512 93
202 311 93
312 612 93
61 464 93
196 364 93
202 453 93
1359 1383 93
89 210 93
487 725 93
89 120 93
226 353 93
117 364 93
151 642 94
268 544 94
32 797 94
797 958 94
45 674 94
177 809 94
170 894 94
312 612 94
61 464 94
196 364 94
202 453 94
1359 1383 94
89 210 94
89 120 94
226 353 94
9 488 95
285 1423 95
311 545 95
177 809 95
170 894 95
797 958 95
63 179 95
61 464 95
1359 1383 95
89 210 95
124 725 95
89 120 95
226 353 95
117 364 95
1 494 96
391 520 96
89 492 96
45 674 96
45 79 96
285 1423 96
311 545 96
79 674 96
177 809 96
429 441 96
797 958 96
63 179 96
311 453 96
312 612 96
61 464 96
487 725 96
89 120 96
226 353 96
1359 1383 96
117 364 96
1 494 97
151 642 97
132 272 97
9 311 97
1332 1805 97
27 477 97
32 797 97
797 958 97
160 226 97
311 545 97
45 674 97
177 809 97
170 894 97
63 179 97
312 612 97
117 364 97
61 464 97
1359 1383 97
210 492 97
487 725 97
89 120 97
89 488 97
226 353 97
120 488 97
124 487 97
1228 1805 98
311 545 98
45 674 98
177 809 98
170 894 98
45 79 98
311 453 98
312 612 98
1212 1214 98
61 464 98
339 884 98
89 120 98
89 488 98
1359 1383 98
226 353 98
124 487 98
1 196 99
1 494 99
132 272 99
285 1423 99
311 545 99
45 674 99
170 894 99
45 79 99
311 453 99
312 612 99
1212 1214 99
61 464 99
202 453 99
1359 1383 99
339 884 99
89 120 99
89 488 99
488 492 99
1 196 100
1 117 100
1 494 100
797 958 100
117 364 100
45 674 100
45 79 100
285 1423 100
79 674 100
170 894 100
429 441 100
311 453 100
312 612 100
1212 1214 100
61 464 100
1359 1383 100
89 120 100
89 488 100
488 492 100
1 494 101
797 958 101
196 364 101
117 364 101
160 226 101
45 674 101
79 674 101
170 894 101
45 79 101
311 453 101
312 612 101
1212 1214 101
61 464 101
61 612 101
117 196 101
1359 1383 101
89 488 101
488 492 101
1 494 102
797 958 102
160 226 102
45 674 102
79 674 102
63 179 102
311 453 102
312 612 102
1212 1214 102
61 464 102
61 612 102
196 364 102
372 720 102
1359 1383 102
117 364 102
1 196 103
1 494 103
210 492 103
268 544 103
210 285 103
160 226 103
45 674 103
170 894 103
45 79 103
63 179 103
638 694 103
311 453 103
312 612 103
1518 1594 103
61 464 103
196 364 103
117 196 103
117 587 103
89 488 103
1359 1383 103
226 353 103
106 871 103
117 364 103
1 494 104
364 587 104
117 364 104
210 285 104
453 545 104
45 674 104
45 79 104
63 179 104
311 453 104
312 612 104
1212 1214 104
61 464 104
1359 1383 104
339 884 104
89 120 104
89 488 104
226 353 104
488 492 104
3 353 105
488 492 105
210 492 105
210 285 105
160 226 105
453 545 105
797 958 105
311 453 105
312 612 105
1212 1214 105
61 464 105
117 364 105
92 845 105
1359 1383 105
210 488 105
89 210 105
89 120 105
89 488 105
226 353 105
640 642 106
488 492 106
210 492 106
45 79 106
28 327 106
210 285 106
160 226 106
429 441 106
55 252 106
1212 1214 106
61 464 106
202 311 106
1359 1383 106
210 488 106
89 210 106
339 884 106
226 353 106
117 364 106
1 494 107
117 364 107
89 285 107
210 285 107
160 226 107
45 674 107
45 79 107
797 958 107
202 311 107
312 612 107
61 464 107
202 453 107
55 252 107
210 488 107
89 210 107
210 492 107
487 725 107
89 120 107
89 488 107
226 353 107
1 494 108
655 694 108
120 285 108
210 285 108
160 226 108
45 674 108
170 894 108
797 958 108
312 612 108
61 464 108
210 488 108
89 210 108
210 492 108
89 120 108
89 488 108
487 991 108
120 488 108
1 494 109
117 364 109
1228 1805 109
27 407 109
28 327 109
797 958 109
160 226 109
45 674 109
170 894 109
312 612 109
61 464 109
210 488 109
89 210 109
210 492 109
725 991 109
89 120 109
89 488 109
487 991 109
120 488 109
1 494 110
117 364 110
653 939 110
27 407 110
28 327 110
160 226 110
45 674 110
177 809 110
170 894 110
55 252 110
312 612 110
1212 1214 110
61 464 110
210 488 110
89 210 110
210 492 110
89 120 110
89 488 110
226 353 110
120 488 110
1 494 111
653 939 111
655 694 111
797 958 111
160 226 111
45 674 111
170 894 111
638 694 111
55 252 111
312 612 111
1212 1214 111
61 464 111
117 364 111
202 311 111
210 488 111
89 210 111
89 120 111
89 488 111
487 991 111
226 353 111
120 488 111
151 640 112
89 492 112
210 492 112
27 407 112
151 156 112
797 958 112
160 226 112
45 674 112
170 894 112
92 413 112
177 991 112
1332 1512 112
638 694 112
55 252 112
312 612 112
61 464 112
89 210 112
605 1238 112
89 120 112
89 488 112
226 353 112
117 364 112
1 117 113
210 492 113
21 92 113
27 407 113
45 674 113
170 894 113
1332 1512 113
638 694 113
55 252 113
312 612 113
1212 1214 113
61 464 113
92 845 113
210 488 113
89 210 113
89 120 113
89 488 113
117 364 113
120 488 113
132 272 114
285 488 114
89 285 114
210 285 114
120 285 114
45 674 114
177 809 114
1332 1512 114
638 694 114
55 252 114
312 612 114
61 464 114
1359 1383 114
210 488 114
120 210 114
339 884 114
89 120 114
89 488 114
226 353 114
120 488 114
117 364 114
438 513 115
132 272 115
268 544 115
655 694 115
285 488 115
89 285 115
210 285 115
120 285 115
177 809 115
170 894 115
691 869 115
1332 1512 115
638 694 115
55 252 115
312 612 115
1212 1214 115
61 464 115
210 488 115
120 210 115
89 120 115
89 488 115
117 364 115
120 488 115
117 364 116
653 778 116
120 285 116
45 674 116
177 809 116
170 894 116
45 79 116
1332 1512 116
312 612 116
61 464 116
89 120 116
89 492 116
1359 1383 116
89 492 117
210 492 117
653 939 117
691 869 117
120 285 117
210 285 117
89 285 117
45 674 117
177 809 117
1332 1512 117
638 694 117
55 117 117
312 612 117
61 464 117
1359 1383 117
120 210 117
117 364 117
285 488 118
210 285 118
160 226 118
311 545 118
45 79 118
691 869 118
1332 1512 118
312 612 118
61 464 118
55 106 118
89 488 118
1359 1383 118
120 488 118
117 364 118
117 252 118
640 642 119
1 196 119
210 492 119
28 327 119
210 285 119
311 545 119
55 170 119
45 79 119
691 869 119
1332 1512 119
638 694 119
202 311 119
311 453 119
312 612 119
61 464 119
55 106 119
866 1232 119
1359 1383 119
226 353 119
117 364 119
1 252 120
1 196 120
117 364 120
655 694 120
797 958 120
290 605 120
106 170 120
55 170 120
210 285 120
1332 1512 120
438 510 120
55 106 120
312 612 120
61 464 120
61 612 120
196 252 120
311 453 120
226 353 120
866 1232 120
339 884 120
89 120 120
89 488 120
1295 1401 120
488 492 120
120 488 120
117 252 120
151 640 121
1 196 121
1 252 121
1 494 121
391 520 121
488 492 121
210 492 121
655 694 121
151 691 121
28 327 121
285 488 121
120 285 121
210 285 121
160 226 121
290 376 121
106 170 121
1332 1512 121
311 453 121
312 612 121
61 464 121
196 252 121
120 488 121
339 884 121
89 488 121
226 353 121
252 364 121
117 364 121
117 252 121
1 252 122
1 494 122
642 869 122
132 272 122
391 520 122
117 364 122
55 364 122
655 694 122
866 1232 122
151 691 122
151 869 122
28 327 122
210 285 122
290 376 122
106 170 122
170 252 122
71 92 122
71 845 122
226 353 122
438 513 122
103 438 122
55 117 122
312 612 122
1332 1512 122
61 464 122
61 612 122
65 991 122
202 453 122
311 453 122
1359 1383 122
252 494 122
638 694 122
156 640 123
438 513 123
151 642 123
1 117 123
210 492 123
653 778 123
866 1232 123
866 1401 123
866 1320 123
156 691 123
285 488 123
202 453 123
311 453 123
160 226 123
290 376 123
290 605 123
1232 1320 123
28 327 123
1332 1512 123
638 694 123
55 117 123
312 612 123
1212 1512 123
1212 1214 123
61 464 123
61 612 123
65 991 123
71 92 123
92 845 123
1359 1383 123
120 488 123
339 884 123
226 353 123
106 252 123
117 364 123
151 640 124
20 513 124
438 513 124
510 513 124
151 642 124
1 117 124
117 364 124
587 778 124
1295 1512 124
1295 1401 124
20 438 124
28 327 124
120 285 124
210 285 124
290 605 124
295 441 124
1320 1401 124
866 1320 124
638 694 124
691 869 124
202 311 124
311 453 124
312 612 124
1212 1512 124
61 464 124
202 453 124
226 353 124
866 1232 124
339 884 124
488 492 124
